unique	total	date	branch	files	subject
2	2	2026-05-14	dev/panel-streaming-wire	src/components/ai/AiResponseCard.test.tsx,src/components/ai/AiResponseCard.tsx,src/components/ai/ResilientAiAssistantPanel.tsx,src/hooks/useResilientAi.ts,src/services/ai/resilientAiOrchestrator.ts	feat(ai): wire streaming tokens del SLM al <ResilientAiAssistantPanel />
2	2	2026-05-14	dev/settings-kek-mount	src/components/security/KekRotationPanel.test.tsx,src/components/security/KekRotationPanel.tsx,src/pages/Settings.tsx	feat(settings): mount <KekRotationPanel /> en Security tab
0	2	2026-05-14	dev/maintenance-health-mount	src/server/routes/maintenance.ts,tests/e2e/sw-models-cache.spec.ts	feat(maintenance): mount resilience health alert cron en /api/maintenance
0	1	2026-05-14	dev/sw-models-cache-e2e	tests/e2e/sw-models-cache.spec.ts	test(e2e): Service Worker /models/* runtime cache (3 specs ├ù 2 projects)
0	1	2026-05-14	dev/resilience-health-alert-cron	src/server/jobs/runResilienceHealthAlert.test.ts,src/server/jobs/runResilienceHealthAlert.ts	feat(observability): resilience health alert cron + FCM (11 tests)
0	1	2026-05-14	feat/parallel-stream-encrypted-queue	src/services/slm/encryptedOfflineQueue.test.ts,src/services/slm/encryptedOfflineQueue.ts	feat(slm): encrypted offline queue migration
0	1	2026-05-14	feat/parallel-stream-slm-shell	src/components/slm/SlmAcquisitionPromptHost.tsx,src/components/slm/SlmDownloadFloatingBanner.test.tsx,src/components/slm/SlmDownloadFloatingBanner.tsx,src/components/slm/SlmManagerScreen.test.tsx,src/components/slm/SlmManagerScreen.tsx,src/hooks/useSlmAcquisition.test.tsx	feat(slm): in-app downloader UX completo
0	1	2026-05-14	feat/parallel-stream-signing	.github/workflows/check-mobile-signing.yml,docs/runbooks/MOBILE_SIGNING.md,scripts/fill-android-assetlinks.mjs,scripts/fill-ios-aasa.mjs,src/__tests__/scripts/fillAndroidAssetlinks.test.ts,src/__tests__/scripts/fillIosAasa.test.ts	feat(mobile): scripts + runbook + CI check para signing assetlinks/AASA
0	1	2026-05-14	feat/parallel-stream-reconciliation-fcm	src/components/slm/ReconciliationStatusToast.test.tsx,src/components/slm/ReconciliationStatusToast.tsx,src/hooks/useReconciliationStatus.test.tsx,src/hooks/useReconciliationStatus.ts,src/services/slm/reconciliationAutoTrigger.test.ts,src/services/slm/reconciliationAutoTrigger.ts	feat(slm): auto-trigger reconciliation on online/FCM + status toast
0	1	2026-05-13	dev/sprint-53-s53-form-adv	src/services/formBuilderAdvanced/advancedFieldEngine.test.ts,src/services/formBuilderAdvanced/advancedFieldEngine.ts	feat(formBuilderAdvanced): ┬º263-268 motor avanzado de form fields (Sprint 53)
0	1	2026-05-13	dev/sprint-53-s53-route	src/services/routeScoring/criticalRouteScoring.test.ts,src/services/routeScoring/criticalRouteScoring.ts,src/services/routeScoring/driverRouteMatcher.test.ts,src/services/routeScoring/driverRouteMatcher.ts	feat(routeScoring): ┬º70-73 critical route scoring + driver-route matcher (Sprint 53)
0	1	2026-05-13	dev/sprint-53-s53-replay	src/services/eventReplay/eventReplayAuditTool.test.ts,src/services/eventReplay/eventReplayAuditTool.ts	feat(eventReplay): ┬º147-152 event replay sourcing audit tool (Sprint 53)
0	1	2026-05-13	dev/sprint-53-s53-roi-sim	src/services/roiScenario/roiScenarioSimulator.test.ts,src/services/roiScenario/roiScenarioSimulator.ts	feat(roiScenario): ┬º175 extendido ÔÇö ROI scenario simulator multi-escenario (Sprint 53)
0	1	2026-05-13	dev/sprint-53-s53-portfolio	src/services/portfolioLessons/portfolioLessonsEngine.test.ts,src/services/portfolioLessons/portfolioLessonsEngine.ts	feat(portfolioLessons): ┬º120-132 transfer engine cross-portfolio (Sprint 53)
0	1	2026-05-13	dev/sprint-53-s53-raci	src/services/raciMatrix/raciMatrix.test.ts,src/services/raciMatrix/raciMatrixEngine.ts	feat(raciMatrix): ┬º50-58 RACI matrix engine ÔÇö validaci├│n + detecci├│n overload (Sprint 53)
0	1	2026-05-13	dev/sprint-52-s52-contingency	src/services/contingencySimulation/contingencyScenarioBuilder.ts,src/services/contingencySimulation/contingencySimulation.test.ts,src/services/contingencySimulation/tabletopExerciseEngine.ts	feat(contingencySimulation): ┬º241-242 scenario builder + tabletop engine (Sprint 52)
0	1	2026-05-13	dev/sprint-52-s52-control-compare	src/services/controlComparator/controlComparator.test.ts,src/services/controlComparator/controlComparator.ts,src/services/controlComparator/controlFailureLibrary.test.ts,src/services/controlComparator/controlFailureLibrary.ts	feat(controlComparator): ┬º193 A/B comparator + ┬º306 failure library enhanced (Sprint 52)
0	1	2026-05-13	dev/sprint-52-s52-vendor	src/services/vendorOnboarding/vendorAccreditationTracker.test.ts,src/services/vendorOnboarding/vendorAccreditationTracker.ts,src/services/vendorOnboarding/vendorOnboardingFlow.test.ts,src/services/vendorOnboarding/vendorOnboardingFlow.ts	feat(vendorOnboarding): ┬º35-48 vendor portal ÔÇö company-level flow + accreditation observations (Sprint 52)
0	1	2026-05-13	dev/sprint-52-s52-role-onb	src/services/roleOnboarding/roleOnboardingTracks.test.ts,src/services/roleOnboarding/roleOnboardingTracks.ts	feat(roleOnboarding): ┬º164-170 onboarding por rol con tracks dirigidos (Sprint 52)
0	1	2026-05-13	dev/sprint-51-s51-i18n	src/pages/AutoCADViewer.tsx,src/pages/DigitalTwinFaena.tsx,src/pages/DocumentOCRManager.tsx,src/pages/EmergenciaAvanzada.tsx,src/pages/EmergencyGenerator.tsx,src/pages/EvacuationRoutes.tsx	feat(i18n): batch 8 ÔÇö 12 pages (D.13.c)
0	1	2026-05-13	dev/sprint-51-s51-cost-roi	src/services/financialAnalytics/eppBudgetTracker.test.ts,src/services/financialAnalytics/eppBudgetTracker.ts,src/services/financialAnalytics/purchaseOrderSuggester.test.ts,src/services/financialAnalytics/purchaseOrderSuggester.ts,src/services/financialAnalytics/roiCalculator.test.ts,src/services/financialAnalytics/roiCalculator.ts	feat(financialAnalytics): ┬º175-179 ROI + EPP budget + PO suggester (Sprint 51)
0	1	2026-05-13	dev/sprint-51-s51-monthly-report	src/services/clientReporting/monthlyClientReportBuilder.test.ts,src/services/clientReporting/monthlyClientReportBuilder.ts,src/services/reputationalAlerts/reputationalAlertEngine.test.ts,src/services/reputationalAlerts/reputationalAlertEngine.ts	feat(reporting): ┬º117-118 monthly client report builder + reputational alert engine (Sprint 51)
0	1	2026-05-13	dev/sprint-51-s51-admin-burden	src/services/adminBurden/adminBurden.test.ts,src/services/adminBurden/adminBurdenTracker.ts,src/services/adminBurden/automationSuggester.ts	feat(adminBurden): Sprint 51 ┬º259-260 tracker carga administrativa + auto-admin
0	1	2026-05-13	dev/sprint-51-s51-ai-off	src/services/aiToggle/aiModeController.test.ts,src/services/aiToggle/aiModeController.ts,src/services/aiToggle/ruleDriftDetector.test.ts,src/services/aiToggle/ruleDriftDetector.ts	feat(ai-toggle): ┬º161-163 AI-off mode + drift detector (Sprint 51)
0	1	2026-05-13	dev/sprint-50-s50-h3-stripe	src/services/billing/stripePreflightCheck.test.ts,src/services/billing/stripePreflightCheck.ts	feat(billing): E.5 P2 H3 Stripe pre-flight checks (Sprint 50)
0	1	2026-05-13	dev/sprint-50-s50-h1-dwg	src/services/cad/dwgDocumentValidator.test.ts,src/services/cad/dwgDocumentValidator.ts	feat(cad): E.5 P2 H1 ÔÇö DWG document validator pre-upload (Sprint 50)
0	1	2026-05-13	dev/sprint-50-s50-h27-geofence	src/services/geofence/permissionUXDecision.test.ts,src/services/geofence/permissionUXDecision.ts	feat(geofence): E.5 P2 H27 permission UX decision engine (Sprint 50)
0	1	2026-05-13	dev/sprint-50-s50-h5-sii	src/services/sii/siiPreflightCheck.test.ts,src/services/sii/siiPreflightCheck.ts	feat(sii): E.5 P2 H5 SII pre-flight checks (Sprint 50)
0	1	2026-05-13	dev/sprint-48-s48-e2-r3f	src/components/twinPhysics/TwinPhysicsScene.test.tsx,src/components/twinScene/TwinIntegrationPanel.test.tsx,src/components/twinScene/TwinSceneInstanced.test.tsx,src/components/twinScene/__tests__/sceneGraph.r3f.test.tsx	feat(testing): E.2 @react-three/test-renderer migracion (Sprint 48)
0	1	2026-05-13	dev/sprint-49-s49-h19-any	src/__tests__/server/askGuardian.test.ts,src/__tests__/server/auditCoverage.test.ts,src/__tests__/server/coachChatTenant.test.ts,src/__tests__/server/commute.test.ts,src/__tests__/server/emergency.test.ts,src/__tests__/server/limiters.test.ts	fix(types): E.5 P2 H19 cleanup ÔÇö reduce \`as any\` casts (Sprint 49)
2	2	2026-05-13	dev/sprint-49-s49-d8a-suseso	server.ts,src/server/routes/suseso.test.ts,src/server/routes/suseso.ts,src/services/suseso/susesoServerOnlyHelpers.test.ts,src/services/suseso/susesoServerOnlyHelpers.ts	test(suseso): add 15 route tests for D.8.a admin-gated endpoints
0	1	2026-05-13	dev/sprint-49-s49-d8b-dte	src/server/routes/billing.ts,src/services/dte/dteAutoIssueOrchestrator.test.ts,src/services/dte/dteAutoIssueOrchestrator.ts,src/services/dte/dteIssueQueue.test.ts,src/services/dte/dteIssueQueue.ts	feat(dte): D.8.b DTE auto-issue + queue + billing wire (Sprint 49)
0	1	2026-05-13	dev/sprint-49-s49-pdca-karin	src/services/confidentialReports/karinReportingEngine.test.ts,src/services/confidentialReports/karinReportingEngine.ts,src/services/nonConformity/nonConformityEngine.test.ts,src/services/nonConformity/nonConformityEngine.ts,src/services/pdca/pdcaCycleEngine.test.ts,src/services/pdca/pdcaCycleEngine.ts	feat(sprint-k): ┬º195-213 ÔÇö PDCA + NC + Ley Karin + Retaliation (Sprint 49)
2	3	2026-05-13	dev/sprint-48-s48-i18n	src/pages/CQRSArchitecture.tsx,src/pages/ClawMachine.tsx,src/pages/DocumentViewer.tsx,src/pages/ERPIntegration.tsx,src/pages/GoogleDriveIntegrationManager.tsx,src/pages/HealthVaultViewer.tsx	feat(i18n): batch 7 ÔÇö NormativeDetail completion (D.13.c)
0	1	2026-05-13	dev/sprint-48-s48-e4-jur	src/services/privacyRetention/dataRetentionPolicy.test.ts,src/services/privacyRetention/dataRetentionPolicy.ts,src/services/regulatory/jurisdictionRegistry.test.ts,src/services/regulatory/jurisdictionRegistry.ts,src/services/regulatory/privacyRegimeRegistry.test.ts,src/services/regulatory/privacyRegimeRegistry.ts	feat(regulatory): E.4 ÔÇö 6 jurisdicciones nuevas + 8 privacy regimes (Sprint 48)
0	1	2026-05-13	dev/sprint-47-s47-c9-slm	src/services/slm/index.ts,src/services/slm/registry.ts,src/services/slm/slmIntegrityGuard.test.ts,src/services/slm/slmIntegrityGuard.ts,src/services/slm/slmRuntime.test.ts,src/services/slm/slmRuntime.ts	feat(slm): C.9 ONNX runtime + WebGPU + SHA256 integrity guard (Sprint 47)
0	1	2026-05-13	dev/sprint-47-s47-c5-sos	src/services/emergency/emergencyNumbers.test.ts,src/services/emergency/emergencyNumbers.ts,src/services/emergency/gpsBreadcrumbTracker.test.ts,src/services/emergency/gpsBreadcrumbTracker.ts,src/services/emergency/sosOrchestrator.test.ts,src/services/emergency/sosOrchestrator.ts	feat(emergency): C.5 SOS orchestrator + GPS breadcrumb tracker (Sprint 47)
0	1	2026-05-13	dev/sprint-47-s47-c10-rag	src/services/ai/zkRagContextBuilder.test.ts,src/services/ai/zkRagContextBuilder.ts,src/services/ai/zkRagResponseValidator.test.ts,src/services/ai/zkRagResponseValidator.ts	feat(ai-rag): C.10 Contextual RAG sobre Zettelkasten + citation policy (Sprint 47)
0	1	2026-05-13	dev/sprint-46-s46-ble-android	packages/capacitor-mesh/android/src/main/java/com/praeventio/mesh/MeshPlugin.kt	feat(mesh): D.12 BLE GATT Android real implementation (Sprint 46)
0	1	2026-05-13	dev/sprint-46-s46-ble-ios	packages/capacitor-mesh/ios/Info.plist,packages/capacitor-mesh/ios/Plugin.swift	feat(mesh): D.12 BLE CoreBluetooth iOS real implementation (Sprint 46)
0	1	2026-05-12	dev/sprint-45-s45-sprintk	src/services/behaviorObservation/bbsObservationEngine.test.ts,src/services/behaviorObservation/bbsObservationEngine.ts,src/services/bowtie/bowtieAnalysisBuilder.test.ts,src/services/bowtie/bowtieAnalysisBuilder.ts,src/services/rootCauseInvestigation/investigationMode.test.ts,src/services/rootCauseInvestigation/investigationMode.ts	feat(sprint-k): ┬º191 investigation mode + bowtie analysis + BBS observations
0	1	2026-05-12	dev/sprint-45-s45-wireui	src/components/incidentTrends/TrendSeriesChart.test.tsx,src/components/incidentTrends/TrendSeriesChart.tsx,src/components/riskRadar/RepeatingRiskRadarCard.test.tsx,src/components/riskRadar/RepeatingRiskRadarCard.tsx,src/components/softBlocking/RequirementGatePanel.test.tsx,src/components/softBlocking/RequirementGatePanel.tsx	feat(ui): wire 5 servicios batch S45 ÔÇö riskRadar, softBlocking, syncStatus, workerHistory, incidentTrends
0	1	2026-05-12	dev/sprint-45-s45-i18n	src/pages/DEAZones.tsx,src/pages/HazmatStorage.tsx,src/pages/InviteAccept.tsx,src/pages/MinsalProtocols.tsx,src/pages/MountainRefuges.tsx,src/pages/MyData.tsx	feat(i18n): batch 5 ÔÇö 10 pages (D.13.c)
2	2	2026-05-12	dev/sprint-44-s44-sprintk	src/services/pymeWizard/pymeOnboardingWizard.test.ts,src/services/pymeWizard/pymeOnboardingWizard.ts,src/services/suppliers/supplierScoring.test.ts,src/services/suppliers/supplierScoring.ts,src/services/upsell/painBasedUpsellSuggester.test.ts,src/services/upsell/painBasedUpsellSuggester.ts	fix(sprint-k): 4 P2 Codex fixes ÔÇö PYME quick path + supplier finite + Pro upsell + risks dedupe (PR #129)
0	1	2026-05-12	dev/sprint-44-s44-i18n	src/pages/Evacuation.tsx,src/pages/Gamification.tsx,src/pages/HazmatMap.tsx,src/pages/Matrix.tsx,src/pages/PTSGenerator.tsx,src/pages/PredictiveGuard.tsx	feat(i18n): batch 4 ÔÇö 10 pages (D.13.c)
0	1	2026-05-12	dev/sprint-44-s44-wireui	src/components/auditPortal/ExternalAuditPortalCard.test.tsx,src/components/auditPortal/ExternalAuditPortalCard.tsx,src/components/changeMgmt/OperationalChangeCard.test.tsx,src/components/changeMgmt/OperationalChangeCard.tsx,src/components/costCalculator/PreventionROIWidget.test.tsx,src/components/costCalculator/PreventionROIWidget.tsx	feat(ui): wire 5 servicios sin componente (Wire UI batch S44)
0	1	2026-05-12	dev/sprint-44-s44-p2-h11	docs/audits/AUDIT_BACKLOG.md,src/hooks/useGeofence.test.ts,src/hooks/useGeofence.ts	fix(geofence): H11 hash de geometr├¡a usa coordinates real (E.5 P2)
2	2	2026-05-12	dev/sprint-43-p2-backlog	src/server/triggers/backgroundTriggers.test.ts,src/server/triggers/backgroundTriggers.ts	fix(triggers): re-check status DENTRO del mutex + idempotency marker (Codex P2 PR #120)
0	1	2026-05-12	dev/sprint-43-i18n-batch3	src/pages/Glossary.tsx,src/pages/Help.tsx,src/pages/History.tsx,src/pages/ModuleHub.tsx,src/pages/Normatives.tsx,src/pages/PrivacyPolicy.tsx	feat(i18n): batch 3 ÔÇö 10 pages wired with useTranslation + fallback (D.13.c)
0	1	2026-05-12	dev/sprint-43-wireui	src/components/dataQuality/DataQualityCard.test.tsx,src/components/dataQuality/DataQualityCard.tsx,src/components/industryRules/IndustryPresetCard.test.tsx,src/components/industryRules/IndustryPresetCard.tsx,src/components/loneWorker/LoneWorkerCard.test.tsx,src/components/loneWorker/LoneWorkerCard.tsx	feat(ui): wire 5 servicios sin componente (Wire UI batch S43)
0	1	2026-05-12	dev/sprint-42-f18-worker-portable-history	src/services/workerHistory/portableHistoryExporter.test.ts,src/services/workerHistory/portableHistoryExporter.ts	feat(worker-history): F.18 Historial Profesional Port├ítil ÔÇö export subgrafo + consent + Ley 19.628
0	1	2026-05-12	dev/sprint-42-f15-permits-module	src/components/workPermits/PermitChecklistRenderer.test.tsx,src/components/workPermits/PermitChecklistRenderer.tsx,src/services/workPermits/permitLifecycleAdvisor.test.ts,src/services/workPermits/permitLifecycleAdvisor.ts	feat(work-permits): F.15 permit lifecycle advisor + checklist UI
0	1	2026-05-12	dev/sprint-42-f14-heatmap-findings	src/components/heatmap/FindingsHeatmapPreview.test.tsx,src/components/heatmap/FindingsHeatmapPreview.tsx,src/services/heatmap/findingsHeatmapBuilder.test.ts,src/services/heatmap/findingsHeatmapBuilder.ts	feat(heatmap): F.14 Mapa Calor Hallazgos ÔÇö agregaciones geo simples sin Maps API
1	1	2026-05-12	dev/sprint-41-f6-offline-inspection	src/components/inspections/OfflineInspectionForm.test.tsx,src/components/inspections/OfflineInspectionForm.tsx,src/services/inspections/offlineInspectionService.test.ts,src/services/inspections/offlineInspectionService.ts	feat(inspections): F.6 Modo Sin Se├▒al ÔÇö offline-first pure engine + UI
0	1	2026-05-12	dev/sprint-42-f6-offline-inspection	src/services/inspections/offlineInspectionService.test.ts,src/services/inspections/offlineInspectionService.ts	feat(inspections): F.6 Modo Sin Se├▒al para Inspecciones
0	1	2026-05-12	dev/sprint-42-f19-photo-evidence	src/services/photoEvidence/photoEvidenceEngine.test.ts,src/services/photoEvidence/photoEvidenceEngine.ts	feat(photo-evidence): F.19 Photo evidence engine (validation + content-addressed + linkages + storage path)
0	1	2026-05-12	dev/sprint-42-f20-drills-ui	src/components/drillsManager/DrillResultReviewCard.test.tsx,src/components/drillsManager/DrillResultReviewCard.tsx	feat(drills): F.20 DrillResultReviewCard (post-drill review with gaps + recommendations)
0	1	2026-05-12	dev/sprint-41-f16-worker-readiness	src/services/workerReadiness/readinessScore.test.ts,src/services/workerReadiness/readinessScore.ts	feat(worker-readiness): F.16 Readiness Score (assist, no block) ÔÇö directiva 2 usuario
0	1	2026-05-12	dev/sprint-41-f30-telemetry-aggregate	src/services/telemetry/aggregator.test.ts,src/services/telemetry/aggregator.ts	feat(telemetry): F.30 Telemetr├¡a agregada (rollups + velocities + privacy guard)
2	2	2026-05-12	dev/sprint-41-f28-recommendation-explainability	src/services/explainability/recommendationExplainer.test.ts,src/services/explainability/recommendationExplainer.ts	fix(explainability): apply 3 Codex P2 PR #107 (weighted llmShare + exact threshold + expired filter)
0	1	2026-05-12	dev/sprint-41-f22-microtraining	src/components/microtraining/LightningTrainingPlayer.test.tsx,src/components/microtraining/LightningTrainingPlayer.tsx,src/services/microtraining/lightningTrainingService.test.ts,src/services/microtraining/lightningTrainingService.ts	feat(microtraining): F.22 Modo Capacitaci├│n Rel├ímpago ÔÇö micro-trainings 3-5min activados por contexto
0	1	2026-05-12	dev/sprint-41-f17-soft-block	src/services/softBlocking/requirementGate.test.ts,src/services/softBlocking/requirementGate.ts	feat(soft-blocking): F.17 Requirement gate + auditable override (no hard block, pol├¡tica directiva 2)
0	1	2026-05-12	dev/sprint-41-f26-maturity-index	src/components/maturity/MaturityIndexCard.test.tsx,src/components/maturity/MaturityIndexCard.tsx,src/services/maturity/preventionMaturityIndex.test.ts,src/services/maturity/preventionMaturityIndex.ts	feat(maturity): F.26 Indicador Madurez Preventiva 1-5 (Bradley Curve)
2	2	2026-05-12	dev/sprint-41-f23-document-versioning	src/services/documents/documentVersioning.test.ts,src/services/documents/documentVersioning.ts	fix(documents): apply Codex P2 PR #104 (multiset-aware diff handles duplicate lines)
2	2	2026-05-12	dev/sprint-41-f27-multi-project-comparator	src/services/multiProject/projectComparator.test.ts,src/services/multiProject/projectComparator.ts	fix(multi-project): apply 4 Codex P2 PR #103 (null closure, leave-one-out TRIR, SIF flag, closure vs avg)
0	1	2026-05-12	dev/sprint-41-i18n-sweep-batch2	src/pages/ArcadeGames.tsx,src/pages/BioAnalysis.tsx,src/pages/ClimateRoutes.tsx,src/pages/CoastalEmergencyMap.tsx,src/pages/ComiteParitario.tsx,src/pages/ControlsAndMaterials.tsx	feat(i18n): sweep batch 2 ÔÇö add useTranslation + t() to 10 high-traffic pages
2	2	2026-05-12	dev/sprint-41-f29-incident-trends	src/services/incidentTrends/trendAnalyzer.test.ts,src/services/incidentTrends/trendAnalyzer.ts	fix(incident-trends): apply Codex P2 PR #102 (gap-fill empty buckets + leave-one-out outlier baseline)
0	1	2026-05-12	dev/sprint-41-f21-shift-risk-panel	src/components/shiftRiskPanel/PreShiftRiskCard.test.tsx,src/components/shiftRiskPanel/PreShiftRiskCard.tsx	feat(shift-risk): F.21 UI - PreShiftRiskCard (score gauge + factors detail + delay banner)
3	4	2026-05-12	dev/sprint-40-fixB-photogrammetry-codex	android/.gitignore,android/app/.gitignore,android/app/build.gradle,android/app/capacitor.build.gradle,android/app/proguard-rules.pro,android/app/src/androidTest/java/com/getcapacitor/myapp/ExampleInstrumentedTest.java	fix(photogrammetry): apply Codex P1+3├ùP2 (gradlew chmod+x, Firestore index, Unicode object names, video frame cap 500)
2	2	2026-05-12	dev/sprint-40-f9-data-incompleteness	src/services/dataQuality/incompletenessScanner.test.ts,src/services/dataQuality/incompletenessScanner.ts	fix(data-quality): apply Codex P1+5├ùP2 ÔÇö accept real field aliases (name/role/assignedAt/attendees/coordinates) + reject negative workersCount
2	2	2026-05-12	dev/sprint-40-f13-repeating-risk-radar	src/services/riskRadar/repeatingRiskRadar.test.ts,src/services/riskRadar/repeatingRiskRadar.ts	fix(risk-radar): apply 5 Codex P2 (cluster expand, multi-cluster, tz-compare, future-filter, stable-id)
2	2	2026-05-12	dev/sprint-40-f8-inbox-prevencionista	src/services/inbox/inboxAggregator.test.ts,src/services/inbox/inboxAggregator.ts	fix(inbox): apply 3 Codex P2 (daysOverdue derive + quickActions clone + dismissals persistence)
2	2	2026-05-12	dev/sprint-40-f5-qr-signature	src/components/qrSignature/QrSignatureModal.test.tsx,src/components/qrSignature/QrSignatureModal.tsx,src/services/qrSignature/qrSignatureService.test.ts,src/services/qrSignature/qrSignatureService.ts	fix(qr-signature): apply 3 Codex P2 (UTF-8 decode + nonce consumption + ack match)
2	3	2026-05-12	dev/sprint-40-f7-cphs-minute-autogen	src/services/cphs/cphsMinuteAutogenerator.test.ts,src/services/cphs/cphsMinuteAutogenerator.ts	fix(cphs): accept 'verified' status alongside 'verified_effective' (Codex P2 PR #95)
2	2	2026-05-12	dev/sprint-40-fixA-sentry-context-wrap	src/server/middleware/captureRouteError.test.ts,src/server/middleware/captureRouteError.ts,src/server/routes/admin.ts,src/server/routes/audit.ts,src/server/routes/b2dAdmin.ts,src/server/routes/commute.ts	fix(observability): centralize captureRouteError + fix Sentry tag mapping
0	1	2026-05-12	dev/sprint-40-stream2-i18n-sweep-batch1-v2	src/pages/AIHub.tsx,src/pages/AcademicProcessor.tsx,src/pages/AfichesSeguridad.tsx,src/pages/Assets.tsx,src/pages/Attendance.tsx,src/pages/AuditTrail.tsx	feat(i18n): add useTranslation + t() to 9 high-traffic pages (batch 1)
1	1	2026-05-12	dev/sprint-40-stream5-sentry-coverage-batch2	src/server/routes/admin.ts,src/server/routes/audit.ts,src/server/routes/b2dAdmin.ts,src/server/routes/commute.ts,src/server/routes/compliance.ts,src/server/routes/complianceEmit.ts	feat(observability): extend Sentry coverage to 11 server routes (Fase D.13.a batch 2)
1	1	2026-05-12	dev/sprint-40-post-pr87-ux-observ	android/.gitignore,android/app/.gitignore,android/app/build.gradle,android/app/capacitor.build.gradle,android/app/proguard-rules.pro,android/app/src/androidTest/java/com/getcapacitor/myapp/ExampleInstrumentedTest.java	feat(ux,observ,photogrammetry): post-PR #87 refinements + android scaffold
1	1	2026-05-07	claude/technical-debt-documentation-pd2gN	TODO.md	feat(todo): a├▒adir 22 ├¡tems de auditor├¡a t├®cnica faltantes al manifiesto
2	5	2026-05-06	dev/sprint-39-eonet-usgs-recomendacion-tranquila-2026-05-06	src/components/external-events/ExternalEventsPanel.tsx,src/i18n/locales/en/common.json,src/i18n/locales/es/common.json,src/i18n/locales/pt-BR/common.json,src/pages/Calendar.tsx,src/pages/CoastalEmergencyMap.tsx	ci: real change retrigger CI #77
2	7	2026-05-05	dev/sprint-35-aptitude-mesh-i18n-cron-idempotency-2026-05-06	.github/workflows/dr-dryrun.yml,.size-limit.json,docs/api-routes.md,docs/observability/INDEX.md,server.ts,src/__tests__/server/billing.appleSsn.replay.test.ts	fix(perf): bump main entry size-limit 340->420KB (Sprint 35 net-new code)
1	1	2026-05-05	claude/code-audit-planning-Ihe1q	docs/audits/AUDIT_2026-05-05.md	docs(audit): comprehensive 2026-05-05 audit with non-obvious findings
7	7	2026-05-04	dev/sprint-21-debt-cleanup-2026-05-04	.env.example,BILLING.md,capacitor.config.ts,docs/deep-linking-runbook.md,docs/mobile-build-runbook.md,public/.well-known/apple-app-site-association	feat(mobile): Universal Links iOS + App Links Android ÔÇö deep linking config-only
4	4	2026-05-04	dev/sprint-20-euler-wave-2-2026-05-04	.env.example,docs/runbooks/TRANSBANK_RUNBOOK.md,src/hooks/useFrequencyAnalysis.ts,src/services/euler/eulerLagrange.test.ts,src/services/euler/eulerLagrange.ts,src/services/euler/eulerianPath.test.ts	docs(billing): TRANSBANK_RUNBOOK + .env.example WEBPAY_* vars
6	6	2026-05-04	dev/sprint-20-euler-wave-1-2026-05-04	docs/master-plan-end-to-end.md,docs/sprints/EULER_INTEGRATION_SPEC.md,src/components/ai/EmergencySimulator.tsx,src/components/engineering/StructuralCalculator.tsx,src/components/gamification/Medal3DViewer.tsx,src/components/gamification/NormativeQuiz.tsx	docs(master-plan): Euler-1 ola registrada ÔÇö Fases 1, 3, 6, 10 + spec doc
5	5	2026-05-04	dev/sprint-20-nineteenth-wave-multi-agent-2026-05-04	docs/master-plan-end-to-end.md,docs/testing/MUTATION_BASELINE.md,docs/testing/MUTATION_TESTING.md,src/components/layout/Sidebar.tsx,src/pages/Documents.tsx,src/pages/EmergenciaAvanzada.tsx	docs(master-plan): 19va ola ÔÇö Stryker 14/14 baseline COMPLETE
4	4	2026-05-04	dev/sprint-20-eighteenth-wave-multi-agent-2026-05-04	docs/master-plan-end-to-end.md,docs/security/STRIDE_findings.md,docs/testing/MUTATION_BASELINE.md,docs/testing/MUTATION_TESTING.md,src/__tests__/server/billing.test.ts,src/__tests__/server/limiters.test.ts	docs(master-plan): 18va ola registrada ÔÇö deuda t├®cnica accionable mayormente cerrada
6	6	2026-05-04	dev/sprint-20-seventeenth-wave-multi-agent-2026-05-04	.size-limit.json,docs/master-plan-end-to-end.md,docs/testing/MUTATION_BASELINE.md,docs/testing/MUTATION_TESTING.md,src/components/WeatherSafetyRecommendations.tsx,src/components/audits/AuditDetailModal.tsx	chore(perf): raise main entry size limit 300 ÔåÆ 310 KB (gzipped)
5	5	2026-05-04	dev/sprint-20-sixteenth-wave-multi-agent-2026-05-04	docs/a11y/WCAG_findings.md,docs/master-plan-end-to-end.md,docs/testing/MUTATION_BASELINE.md,docs/testing/MUTATION_TESTING.md,docs/tracking/event-catalog.md,package-lock.json	docs(master-plan): 16va ola registrada (Stryker uplift confirmed + analytics 46/46 typed + i18n + WCAG 0/1/19)
5	5	2026-05-04	dev/sprint-20-fifteenth-wave-multi-agent-2026-05-04	docs/master-plan-end-to-end.md,src/components/dashboard/AIInsightsModal.tsx,src/components/dashboard/DashboardQuickActions.tsx,src/components/dashboard/EPPCharacter.tsx,src/components/dashboard/EPPRequiredWidget.tsx,src/components/dashboard/RealTimeStatusWidget.tsx	docs(master-plan): 15va ola registrada (Stryker test gaps + analytics 35/45 + i18n + server adapter)
5	5	2026-05-04	dev/sprint-20-fourteenth-wave-multi-agent-2026-05-04	.telemetry/proposed-events.yaml,BRAND.md,docs/a11y/WCAG_findings.md,docs/master-plan-end-to-end.md,docs/testing/MUTATION_BASELINE.md,docs/testing/MUTATION_TESTING.md	docs(master-plan): 14va ola registrada (a11y final 0/2/18 + analytics 30/45 + i18n x7 + Stryker baseline)
